index	original	translation	scores	mean	z_scores	z_mean	model_scores	AE
4897	Classical Pentecostal soteriology is generally Arminian rather than Calvinist.	古典五旬节肢动物病理学一般是阿米尼主义而不是加尔文主义.	[83, 73, 57]	71.0	[0.6605739498965285, -0.08519009406865526, -0.3293892953582886]	0.08199818682319487	-0.8106589913368225	0.9522459026856445
4898	and lorikeet feedings, African kayak tours, paddle boats in the wetlands and a train ride.	和东方的饲料 ， 非洲的游艇 ， 在湿地的划船和火车。	[80, 88, 84]	84.0	[0.49755187085832897, 1.1159619489903643, 0.8248278021620112]	0.8127805406702349	-0.8550517559051514	0.021074630003357298
4899	NE4727 on the NE7723 and NE1577 NE4612 charts respectively.	NE4322 和 NE43222 在告示牌最高灵魂专辑和告示牌 NE7523 图。	[36, 28, 19]	27.66666666666667	[-1.507308402138497, -2.3281641658037975, -2.551889972811892]	-2.129120846918062	-0.6039589643478394	2.7040650954187586
4900	On lap 114, Richie Hearn and Scott Dixon tangled and crashed in turn one.	在第 114 圈, 里奇 · 侯恩和斯科特 · 狄克逊分道扬镳, 轮流坠毁.	[80, 69, 57]	68.66666666666667	[0.49755187085832897, 0.15745932069328034, -0.3293892953582886]	0.10854063206444023	-0.6937961578369141	0.7298828629328002
4901	Toxocara canis, a hookworm known to infect wolf pups in utero, can cause intestinal irritation, bloating, vomiting, and diarrhea.	毒蛇犬 ， 一种已知在子宫中感染狼幼虫的钩虫 ， 会引起肠道刺激、呕吐和腹泻。	[79, 77, 80]	78.66666666666667	[0.6938033913382824, 0.29825894472828096, 0.49755187085832897]	0.4965380689749641	-0.7478303313255309	0.34486824511178216
4902	The third season premiered Friday, 21 November 2014, on Netflix.	第三季于 2014 年 11 月 21 日星期五在 Netflix 首演。	[75, 75, 81]	77.0	[0.45931444855410947, 0.22584840579466298, 0.7628294017230176]	0.4826640853572634	-0.3949233591556549	0.8045200579656548
4903	"He discovered a hidden underground cavern on his ""crusades of blood"" that imprisoned Temozarela and his disciples."	"他在他的 ""血战"" 上发现了一个隐藏的地下洞穴 ， 监禁了特莫扎雷拉和他的门徒。"	[79, 88, 72]	79.66666666666667	[0.44321117784559577, 1.070983072487705, -0.1810523537678893]	0.4443806321884705	-0.4313929080963135	0.40988041782139023
4904	The Palgrave Concise Historical Atlas of Central Asia.	《中亚古墓简史地图集》。	[74, 90, 91]	85.0	[0.17150771278192978, 0.800890494949718, 1.1538653411120372]	0.7087545162812283	-0.4278573989868164	0.35702964951972227
4905	The Gurkha takes cover behind a tent as the 2 legionnaires unload the rest of their ammo at the retreating Gurkhas.	Gurkha 号在帐篷后面掩护 ， 两名军车在撤退的 Gurkhad 卸下了其余的弹药。	[76, 55, 81]	70.66666666666667	[0.2801890988073962, -0.6101696047047834, 0.7628294017230176]	0.14428296527521012	-0.6077818870544434	0.4873847703696883
4906	"In NE2456, NE2632 cut a promo, debuting his catchphrase ""What?"	"NE4802 ， NE5359剪裁了一个推销员 ， 推出了他的短语 ""什么 ？"	[28, 34, 40]	34.0	[-1.3026479818932557, -2.002120007727398, -1.3055183751285846]	-1.5367621215830791	-0.6924652457237244	2.243224756726324
4907	The Hadramis migrated to Southeast Asia, East Africa and the Indian subcontinent.	哈德拉米人移居东南亚、东非和印度次大陆。	[67, 89, 74]	76.66666666666667	[0.04466471850824752, 1.4486060611190896, 0.17150771278192978]	0.5549261641364224	-0.2860030233860016	0.762926992805738
4908	He enlisted in Company D, 5th Battalion Cavalry Regiment Florida on November 26th, 1864.	他于 1864 年 11 月 26 日加入佛罗里达州第 5 营骑兵团 D 连。	[85, 90, 81]	85.33333333333333	[1.0183727277533, 1.5444683208183236, 0.5518925638710621]	1.0382445374808953	-0.3114397525787353	0.15886716094683395
4909	Embittered, he readily agrees to join forces with NE6274, who orders him to replicate his NE1531 and hunt down NE6487.	他欣然同意与NE9489合作 ， 后者命令他复制他的NE5942并追捕NE1524。	[66, 74, 58]	66.0	[0.12191738740461401, 0.17150771278192978, -0.23443223978473482]	0.019664286800602983	-0.7468485236167908	1.0221338940409168
4910	His charioteer immediately drove them out of danger.	他的战车立即把他们赶出了危险.	[82, 80, 77]	79.66666666666667	[0.6062332568837954, 0.8987178739953534, 0.29825894472828096]	0.6010700252024765	-0.6735237240791321	0.4929425621326533
4911	Common dishes range from Asian myeon, tom yam, and ma po tofu, to Western foods such as spaghetti, stew, and clam chowder.	从亚洲神话、汤姆亚姆和马坡豆腐 ， 到西餐 ， 如意大利面条、生肉和克拉姆切割机 ， 都是常见的菜肴。	[78, 80, 82]	80.0	[0.3888704848328626, 0.4575335162264402, 0.730817076747718]	0.525740359269007	-0.8793563842773438	0.41384165992506483
4912	They grew durum wheat, barley, legumes, grapes and other fruits.	他们种植了杜鲁姆小麦、大麦、豆类、葡萄和其他水果。	[80, 100, 100, 80, 70, 95]	87.5	[0.49755187085832897, 1.0797940860633146, 1.1699705659907553, 0.5727773590298316, 0.6566459388843633, 1.6223383497089219]	0.9331796950892524	-0.4628594815731049	0.2221215656058444
4913	The settling of the peninsular standoff now rested with Napoleon III.	半岛的僵持现在由拿破仑三世来解决.	[78, 82, 74]	78.0	[0.5717801356039413, 0.6062332568837954, 0.40969685445567083]	0.5292367489811358	-0.645677924156189	0.5910443688742184
4914	Lester Davenport, 77, American blues musician, prostate cancer.	77 岁的莱斯特 · 达文波特 ， 美国布鲁斯音乐家 ， 前列腺癌。	[98, 79, 81]	86.0	[1.7216062899858375, 0.48998346412674904, 0.5518925638710621]	0.9211607726612164	-0.26584312319755554	0.27558728562884405
4915	Another case occurred with Archimandrite Parthenios, hegumen of St. Paul Monastery at Mount Athos.	另一起案件发生在阿托斯山圣保罗修道院的阿尔基曼德利特 · 帕尔塞尼奥斯。	[84, 89, 90]	87.66666666666669	[0.7149146429092618, 1.0598546156977442, 0.6136770006663866]	0.7961487530911309	-0.627687931060791	0.21669591310697145
4916	A young romantic with a deep affection for his aunt.	一个年轻的浪漫主义者, 对他的姑妈深深地怀有爱心.	[78, 67, 88]	77.66666666666667	[0.6397085019357794, -0.6603636522640596, 0.9322774149601946]	0.30387408821063816	-0.7361425161361694	0.8794720622545946
4917	In muntjac and tufted deer, the antlers as well as the canines are small.	在食人鹿和牵引鹿中, 蚂蚁和犬都是小的.	[82, 86, 77]	81.66666666666667	[0.8560880595457911, 1.1610192820213874, 0.3345297918201294]	0.7838790444624358	-1.0014146566390991	0.18421363791017398
4918	There are hedgehogs, martens, and snakes such as vipers and grass snakes.	有刺齿狗、马尾蛇和蛇 ， 如蛇和草蛇。	[81, 64, 73]	72.66666666666667	[0.5518925638710621, -0.11527945198092039, 0.3592493477031927]	0.2652874865311115	-0.8545474410057068	0.4157598981534431
4919	NE9110 then succeeded in bluffing NE344 into capitulating, even though the NE7495 was neither surrounded nor outnumbered.	于是 ， NE4229成功地吹嘘NE2625投降 ， NE7905人既没有被包围 ， 也没有超过。	[82, 81, 82, 50, 45, 50]	65.0	[0.6062332568837954, 0.11301279187445486, 0.765318949361798, -0.6674269531598215, -0.61134832637918, -0.6886702766213634]	-0.08048009300671945	-0.6540883779525757	1.0364108935157423
4920	They most recently toured Nepal where they supported The Nepal Foundation and hiked the Annapurna Circuit in the Himalayas.	他们最近访问了尼泊尔 ， 在那里支持尼泊尔基金会 ， 并徒步旅行喜马拉雅山的 Annapurna 环路。	[86, 72, 100]	86.0	[0.9188385275763044, 0.06282632675646338, 0.5009658104671558]	0.4942102215999745	-0.4761701822280884	0.5770805627815235
4921	Already NE2999 I began to remodel the acropolis of NE1004.	我已经开始重塑NE1008的城墙了.	[45, 52, 37]	44.66666666666666	[-1.4043723845873328, -0.7001482940988474, -1.3160755302111826]	-1.1401987362991208	-0.8419384956359863	2.051688794104818
4922	When alarmed, the usually placid yellow tang can erect spines in its tail and slash at its opponent with rapid sideways movements.	当感到震惊的时候 ， 通常平静的黄色 Tang 可以在尾巴上竖起脊柱 ， 用快速的侧向动作向对手猛击。	[35, 33, 36]	34.666666666666664	[-1.947779314714665, -1.6286604524268207, -1.367582353564823]	-1.6480073735687697	-0.8398025035858154	2.2576673684445967
4923	Clarinet quintet, generally made up of a clarinet plus a string quartet.	克拉莱内五重奏, 一般由单管和弦乐四重奏组成.	[64, 78, 50]	64.0	[0.04694026270472613, 0.3888704848328626, -0.6464868266138578]	-0.0702253596920897	-0.7078672647476196	0.883927791731943
4924	Concise dictionary of social and cultural anthropology.	社会文化人类学简明字典.	[100, 100, 88]	96.0	[1.1295912231963416, 1.4492848797673374, 0.9322774149601946]	1.1703845059746243	-0.5005493760108948	0.007002712575995496
4925	The deceased may not bequeath these benefits to an heir or legatee.	死者不得将这些福利遗赠给继承人或遗属。	[51, 64, 58]	57.66666666666666	[-0.7505958008513255, 0.04694026270472613, -0.6979433754218014]	-0.4671996378561336	-0.4199733138084412	1.5602431204206075
4926	", and after listening to the playbacks, he could not hide his enthusiasm, exclaiming, I'm back, baby, I'm back!"""	"听完回放后, 他无法掩饰自己的热情, 喊道: 我回来了, 宝贝, 我回来了! """	[100, 91, 84]	91.66666666666669	[1.1295912231963416, 1.0156331458604222, 0.7149146429092618]	0.9533796706553418	-0.4491153955459595	0.0015348767978290434
4927	Patriarch NE4016 of NE6617 nominates NE7896 to succeed as NE2015, despite the rumors that NE7896 ordered the murder of NE1051.	尽管有传言说NE2272下令谋杀NE2902 ， 但NE2094的教长NE3200NE2272成功成为NE2608。	[72, 70, 73]	71.66666666666667	[-0.026000820994289003, 0.003779100077620162, 0.11716701976919658]	0.03164843295084258	-0.6105653047561646	1.0977356702127035
4928	Nannini and Piquet pitted early while Berger and Senna went too late.	纳尼尼和皮凯特早起, 而卑尔加和塞纳走得太晚.	[82, 77, 71]	76.66666666666667	[0.6062332568837954, 0.5105988467568755, -0.27691461346712337]	0.2799724967245158	-0.9038261771202089	0.6831020637379919
4929	"Moreno referred to Assange as a ""spoiled brat"" and ""miserable hacker""."	"莫雷诺把阿桑格称为 ""被宠坏的黑客"" 和 ""可怜的黑客"" 。"	[72, 61, 82]	71.66666666666667	[0.06282632675646338, -0.07991176972381368, 0.7775702432244512]	0.2534949334190337	-0.490259975194931	0.8278064151079771
4930	Decarboxylation leads to tropane alkaloid formation.	脱羧化导致了三烷基生物碱的形成.	[88, 94, 99, 95, 80, 95]	91.83333333333331	[0.9322774149601946, 1.376647195613612, 1.1143412094583185, 1.192879515124658, 1.1638436449897807, 1.6223383497089219]	1.2337212216425808	-0.7122961282730103	0.10020042663051232
4931	In a promotional crossover, NE2427 was rescued by his buddy NE9501.	在促销的十字架上, NE1387 被他的伙伴 RoboCop 解救了.	[67, 51, 45]	54.33333333333334	[-0.20887713830720261, -0.7505958008513255, -0.9045374233670329]	-0.6213367875085204	-0.5462188720703125	1.4113728461220778
4932	Ground squirrels, rock squirrels, marmots and chipmunks belong to the same tribe within the squirrel family.	松鼠、松鼠、松鼠和黑猩猩属于松鼠家族中的同一部落。	[81, 77, 73]	77.0	[0.5518925638710621, 0.5105988467568755, -0.08519009406865526]	0.32576710551976074	-0.5893018245697021	0.49992556126863863
4933	He warns Luthor to stop antagonizing Joseph Stalin.	他警告卢瑟不要再对抗约瑟夫 · 斯大林了.	[100, 100, 80]	93.33333333333331	[1.1295912231963416, 1.4492848797673374, 0.49755187085832897]	1.0254759912740028	-0.4994766414165497	0.32756144105957885
4934	In 1828, David Dixon accompanied his cousin, David Henry Porter, captain of the brig Guerrero, in another raid.	1828 年 ， 大卫 · 狄克逊陪同他的表弟大卫 · 亨利 · 波特 （ David Henry Porter ） 进行了另一次突袭。	[85, 75, 100]	86.66666666666669	[0.7692553359219949, 0.47742383372827074, 0.5009658104671558]	0.5825483267058073	-0.4095397889614105	0.41715280254980236
4935	"NE7523 called him ""a nonpareil, a NE4046, a NE4093, a NE2882""."	"NE4777叫他 NE1060个不准备的人 ， 一个面包师 ， 一个NE7733 ， 一个查理 · NE1057人"" 。"	[61, 53, 45]	53.0	[-1.235537210459464, -0.9696468404854673, -1.053280841366194]	-1.0861549641037085	-0.4799158275127411	2.0707069251031274
4936	It runs parallel to the original hangars along NE6384.	它与NE5562上原来的机库平行运行.	[8, 10, 6]	8.0	[-3.4149780260584612, -1.945965334836504, -2.841590488995422]	-2.734177949963462	-0.7427700161933899	3.694075699212811
4937	The enlarged boss of the male gharial may serve as a sound resonator.	雄性幽灵的扩大的上司可以作为一个声音共振器.	[20, 43, 32]	31.66666666666667	[-2.1721003316340317, -1.2971761016431254, -2.1108013937528645]	-1.8600259423433405	-0.8259062170982361	2.498946130587476
4938	He served as proconsul of Cilicia from May 51 to November 50 BC.	他于公元前 51 年 5 月至 11 月 50 日担任锡利西亚领事。	[84, 90, 87]	87.0	[0.7149146429092618, 1.1068599784048907, 1.0200390519667204]	0.9472712244269575	-0.31957802176475525	0.3763518668753544
4939	Rugged individualism conflicted with military discipline and regimentation.	封闭式个人主义与军纪和军团相抵触.	[83, 82, 80]	81.66666666666667	[0.6605739498965285, 0.765318949361798, 0.7478982807407853]	0.724597059999704	-0.6586795449256897	0.4817146197980431
4940	Spaying or castrating dogs helps keep overpopulation down.	花钱或抚育狗有助于防止过度拥挤。	[20, 17, 13]	16.666666666666668	[-1.6025564806928072, -2.9259117889438624, -2.6676010574454936]	-2.3986897756940544	-0.954683482646942	3.362870947108983
4941	"The Daily Mirror famously ran the headline ""The Filth and the Fury!"	"《每日镜报》著名的标题是 ""污秽与愤怒 ！"	[90, 80, 100]	90.0	[1.0216428838032685, 0.49755187085832897, 1.1957003527114123]	0.9049650357910032	-0.7739842534065247	0.054284646633498856
4942	St. Joseph of Optina writes in one letter to the abbess of some monastery about a deluded nun by the name of Mavra.	奥蒂娜的圣约瑟夫在一封信中写给一些修道院的女修女 ， 讲述了一位被迷惑的修女 ， 名叫玛夫拉。	[80, 71, 76]	75.66666666666667	[0.49755187085832897, 0.25835433419823656, 0.5315187231307736]	0.4291416427291129	-0.7281777262687683	0.5702782930413794
4943	The elevator reversed this social stratification, exemplified by the modern penthouse suite.	电梯扭转了这种社会阶层化 ， 现代的顶楼套房就是例证。	[87, 71, 75]	77.66666666666667	[0.8779367219474613, -0.27691461346712337, 0.6411837572271516]	0.4140686219024965	-0.6755102276802063	0.5119524920006961
4944	On NE9999 NE450 bombed NE9127.	NE2057 ， I. / NE2094 炸毁了NE9171。	[62, 72, 63]	65.66666666666667	[-0.4805806033708686, 0.26076344967625226, -0.20261744053690744]	-0.14081153141050792	-0.4027620553970337	1.1589014022931186
4945	When Klan nightriders terrorized black neighborhoods in St. Augustine, Hayling's NAACP members often drove them off with gunfire.	当 Klan 夜游者在圣奥古斯丁恐吓黑人社区时 ， Hayling 的 NAACP 成员经常用枪将他们赶走。	[74, 63, 83]	73.33333333333333	[0.17150771278192978, -0.20261744053690744, 0.8734325029236852]	0.2807742583895692	-0.4975332915782929	0.6507390197790748
4946	Aristocrat Christoph von Anstetten buys most of the horses, one of them Tanja's favorite.	贵族克里斯托夫 · 冯 · 安斯泰滕买了大部分的马, 其中有塔尼亚最喜欢的马.	[80, 89, 62]	77.0	[0.49755187085832897, 1.1219270930086893, -0.225809728504267]	0.4645564117875837	-0.598531186580658	0.46249685432645143
4947	The Wakwak rips and maims its victims and then feeds on their hearts.	Wakwak 人撕裂并残害其受害者 ， 然后以他们的心脏为食。	[100, 80, 90]	90.0	[1.396528507302708, 0.49755187085832897, 0.7741539638848104]	0.8894114473486158	-0.7528005242347717	0.03208750895115331
